世代,kadai2 固定 w=0.9 平均,kadai5 LDIWM
318,117.00858592760994,88.25961521987047
319,117.00858592760994,87.62360643047055
320,117.00858592760994,87.62221730045206
321,117.00858592760994,87.16381489207711
322,117.00858592760994,86.9712930325873
323,117.00858592760994,86.9554579469218
324,117.00858592760994,86.95543395309957
325,117.00858592760994,84.88591129867534
326,117.00858592760994,84.82373948189817
327,117.00858592760994,83.87181471621497
328,117.00858592760994,83.87108022250767
329,117.00858592760994,83.77620905501317
330,117.00858592760994,83.77543944640334
331,117.00858592760994,83.71308788649807
332,117.00858592760994,83.64829022358629
333,117.00858592760994,83.64798738619909
334,117.00858592760994,83.50385013907525
335,117.00858592760994,83.50368766166835
336,117.00858592760994,83.50356872527502
337,117.00858592760994,83.49429330332288
338,117.00858592760994,83.49422967105878
339,117.00858592760994,83.18653593287235
340,117.00858592760994,83.18650196871884
341,117.00858592760994,82.61935647820061
342,117.00858592760994,82.60888342484263
343,116.87260811822682,82.60887024345948
344,116.87260811822682,82.54027666402155
345,116.87260811822682,80.943292487697
346,116.87260811822682,80.89308548582672
347,116.82898967734351,80.89048267103303
348,116.82898967734351,80.74126160607901
349,116.82898967734351,80.13906973321065
350,116.82898967734351,79.90028213437742
351,116.82898967734351,79.84429696815786
352,116.82898967734351,79.13894508250179
353,116.82898967734351,79.10856792281217
354,116.82898967734351,78.92412409352029
355,116.82898967734351,78.9034205743162
356,116.82898967734351,78.8911124688584
357,116.82898967734351,78.57870895601332
358,116.82898967734351,78.24118064740833
359,116.82898967734351,78.23819556243042
360,116.82898967734351,77.98935395861585
361,116.82898967734351,77.98805224492064
362,116.82898967734351,77.86804634488595
363,116.82898967734351,77.77293143049612
364,116.82898967734351,77.73045914552492
365,116.82898967734351,77.71355859207377
366,116.82898967734351,77.6535278623837
367,116.82898967734351,77.6533805410674
368,116.82898967734351,76.3374603021123
369,116.82898967734351,76.33738596169232
370,116.82898967734351,76.30866446554866
371,116.82898967734351,75.88136971846745
372,116.82898967734351,75.82230510839439
373,116.82898967734351,75.39306313075501
374,116.82898967734351,75.3870654027713
375,116.82898967734351,75.38289246411074
376,116.82898967734351,75.37997190199842
377,116.82898967734351,75.21865419709751
378,116.82898967734351,75.21720726775064
379,116.82898967734351,75.21618536466772
380,116.82898967734351,75.15912833012763
381,116.41267529664026,75.15861703811952
382,116.41267529664026,75.15825515782608
383,116.41267529664026,75.15799902802205
384,116.41267529664026,73.85246283190429
385,116.41267529664026,73.85246251506415
386,116.41267529664026,73.85246229090463
387,116.41267529664026,73.85246213242627
388,116.41267529664026,73.85246202046255
389,116.41267529664026,73.38999843735539
390,116.41267529664026,71.76962502150107
391,116.41267529664026,71.76962498218734
392,116.41267529664026,71.76962495449091
393,116.41267529664026,71.60187646878107
394,116.41267529664026,71.17677699345465
395,116.41267529664026,71.17677698381162
396,116.41267529664026,70.03782458372767
397,116.41267529664026,69.8031385703405
398,116.41267529664026,69.8031385670045
399,116.41267529664026,69.80313856466599
400,116.41267529664026,69.80313856302783
401,116.41267529664026,69.41021010711337
402,116.41267529664026,68.16934427884917
403,116.41267529664026,67.6783268245982
404,116.41267529664026,67.67832682420655
405,116.41267529664026,67.36562554818198
406,116.41267529664026,67.20991033825521
407,116.41267529664026,66.92437295368892
408,116.41267529664026,66.00816066481407
409,116.41267529664026,65.4721436266568
410,115.81040212586984,65.472143626612
411,115.81040212586984,64.6109516895703
412,115.81040212586984,64.61095168954867
413,115.81040212586984,64.24337060163712
414,115.81040212586984,63.82662877178908
415,115.81040212586984,63.56006895587601
416,115.81040212586984,63.56006895587101
417,115.81040212586984,63.296739291991386
418,115.81040212586984,63.20322580800276
419,115.81040212586984,63.17488055103744
420,115.81040212586984,63.1748805510363
421,115.81040212586984,62.89662676575413
422,115.81040212586984,62.234696044290615
423,115.81040212586984,62.234696044290615
424,115.81040212586984,61.741335415827585
425,115.81040212586984,61.741335415827585
426,115.81040212586984,61.48414698905229
427,115.81040212586984,61.48414698905229
428,115.81040212586984,61.305648875210714
429,115.81040212586984,61.05655024947146
430,115.81040212586984,60.610994197509946
431,115.81040212586984,60.610994197509946
432,115.81040212586984,60.5993774322773
433,115.81040212586984,60.56790937262539
434,115.81040212586984,60.2708689317149
435,115.81040212586984,60.03138733501977
436,115.81040212586984,60.02783007729596
437,115.81040212586984,59.88582226116638
438,115.81040212586984,59.879524146748075
439,115.81040212586984,59.83180308485188
440,115.81040212586984,59.095293935866415
441,115.81040212586984,58.94404907247698
442,115.81040212586984,58.802168316584996
443,115.81040212586984,58.73491526677642
444,115.81040212586984,57.500363891458036
445,115.81040212586984,57.49438879617107
446,115.6770876030433,57.48013134381887
447,115.6770876030433,56.837102916251
448,115.6770876030433,56.83662785216571
449,114.8228163375067,56.7988138382835
450,114.8228163375067,56.75967278840534
451,114.8228163375067,56.710255017919415
452,114.8228163375067,56.70951001859347
453,114.8228163375067,56.61930658078181
454,114.8228163375067,56.595604489578214
455,114.8228163375067,56.59517144470658
456,114.8228163375067,56.45952392277085
457,114.8228163375067,56.459205965007456
458,114.8228163375067,55.69280324299869
459,114.8228163375067,55.69041899716011
460,114.8228163375067,55.394986075043334
461,114.8228163375067,55.39220123372454
462,114.8228163375067,54.6160714627387
463,114.8228163375067,54.4981272679722
464,114.8228163375067,54.496027006340626
465,114.8228163375067,54.49295221316854
466,114.8228163375067,53.289087356319456
467,114.8228163375067,53.186234679042435
468,114.8228163375067,52.97549581268544
469,114.8228163375067,52.880020141953835
470,114.8228163375067,52.879963658433475
471,114.7620839283642,52.058797991089136
472,114.7620839283642,51.35971668450236
473,114.7620839283642,51.359716376785585
474,114.7620839283642,51.331741555918185
475,114.7620839283642,51.33174142062446
476,114.7620839283642,51.236069835552485
477,114.7620839283642,51.236069776229726
478,114.7620839283642,51.236069736990125
479,114.7620839283642,51.23606971105378
480,114.7620839283642,51.236069693923284
481,114.7620839283642,51.23606968261735
482,114.7620839283642,51.046602504696665
483,114.7620839283642,50.48443255941239
484,114.7620839283642,50.34637187740289
485,114.7620839283642,49.642236815789786
486,114.7620839283642,49.642236815789786
487,114.7620839283642,49.53170507940176
488,114.7620839283642,49.2946483758239
489,114.7620839283642,49.03282022684964
490,114.7620839283642,49.0174074231676
491,114.7620839283642,49.0174074231676
492,114.7620839283642,49.0174074231676
493,114.7620839283642,48.912202027961555
494,114.7620839283642,48.84014276305838
495,114.7620839283642,48.5167924115173
496,114.7620839283642,48.5167924115173
497,114.7620839283642,48.4673218363457
498,114.7620839283642,48.434226166227106
499,114.7620839283642,48.34785006833482
500,114.7620839283642,48.26926975572164
501,114.7620839283642,48.18842106810138
502,114.7620839283642,48.18842106810138
503,114.7620839283642,48.069525075451956
504,114.7620839283642,47.302393363930584
505,114.7620839283642,47.220347661063215
506,114.7620839283642,47.04486917028157
507,114.7620839283642,46.840733481926975
508,114.7620839283642,46.4732505185353
509,114.7620839283642,46.41289367489871
510,114.7620839283642,45.8812509057684
511,114.7620839283642,45.75449798681124
512,114.7620839283642,45.7541883930477
513,114.50464562939355,45.67409022863667
514,114.50464562939355,45.56554603541555
515,114.50464562939355,45.56048525714641
516,114.50464562939355,45.455643911340985
517,114.50464562939355,45.122510872642046
518,114.50464562939355,44.771083694714285
519,114.50464562939355,44.32686486806388
520,114.50464562939355,44.32686486806388
521,114.50464562939355,44.32684920235035
522,114.50464562939355,44.097787832350164
523,114.50464562939355,43.95229598351385
524,114.50464562939355,43.85557904523239
525,114.50464562939355,43.443631202698654
526,114.50464562939355,43.29929522391926
527,114.50464562939355,43.150050276269944
528,114.50464562939355,43.150036725887574
529,114.50464562939355,43.117333335315955
530,114.50464562939355,42.52337391578412
531,114.50464562939355,42.521215034371636
532,114.50464562939355,42.47138553742214
533,114.50464562939355,41.883472700051
534,114.50464562939355,41.57326816948111
535,112.9451176065904,41.496297005734604
536,112.9451176065904,41.406757534963425
537,112.9451176065904,41.318910557903386
538,112.9451176065904,41.06494039729998
539,112.9451176065904,40.981803464354684
540,112.9451176065904,40.79312539121357
541,112.9451176065904,40.558443280117075
542,112.9451176065904,40.487560246551304
543,112.9451176065904,40.4875526434648
544,112.9451176065904,40.48754791008798
545,112.9451176065904,40.47527089697347
546,112.9451176065904,40.35381033691608
547,112.9451176065904,40.347667870916176
548,112.9451176065904,40.3112004159974
549,112.9451176065904,40.26463717336739
550,112.9451176065904,40.261759158161894
551,112.9451176065904,40.22453238462737
552,112.9451176065904,40.07883873465198
553,112.855900205137,40.035162490557916
554,112.855900205137,40.03493063557703
555,112.855900205137,39.96669847313158
556,112.855900205137,39.791715851835406
557,112.855900205137,39.30875729514001
558,112.855900205137,39.1141258761762
559,112.855900205137,38.92095401457904
560,112.855900205137,38.70245283806464
561,112.855900205137,38.70078823472017
562,112.855900205137,38.665483403569695
563,112.855900205137,38.662480239171366
564,112.855900205137,38.222307133883156
565,112.855900205137,38.080132154979374
566,112.855900205137,38.07383192750138
567,112.855900205137,37.82431073713067
568,112.6132271358568,37.758403549927365
569,112.6132271358568,37.59295719114142
570,112.6132271358568,37.59295719114142
571,112.6132271358568,37.51968682469807
572,112.6132271358568,37.485623618381716
573,112.6132271358568,37.485623618381716
574,112.6132271358568,37.453432247671024
575,112.6132271358568,37.22151884785261
576,112.6132271358568,37.203630413196244
577,112.6132271358568,37.111901594334974
578,112.6132271358568,37.03555517438603
579,112.6132271358568,36.97738956333379
580,112.6132271358568,36.78524963776574
581,112.6132271358568,36.75955269730934
582,112.6132271358568,36.698197883103
583,112.6132271358568,36.5952446849383
584,112.6132271358568,36.58386724613315
585,112.6132271358568,36.519229261112116
586,112.6132271358568,36.37501693035305
587,108.91129379863116,36.37495418700529
588,108.91129379863116,36.339752604895146
589,108.91129379863116,36.15548169434237
590,108.91129379863116,36.12578352053012
591,108.91129379863116,36.10541725963974
592,108.91129379863116,36.09634030464649
593,108.91129379863116,36.08738603259236
594,108.91129379863116,36.06048449663515
595,108.91129379863116,36.04054537649921
596,108.91129379863116,36.007709040666555
597,108.91129379863116,35.91588607619228
598,108.91129379863116,35.894304142870126
599,108.91129379863116,35.87632333614533
600,108.91129379863116,35.82628764227622
601,108.91129379863116,35.59360609937311
602,108.91129379863116,35.56297809741282
603,108.91129379863116,35.54480558547491
604,108.91129379863116,35.47590635147466
605,108.91129379863116,35.30411842184397
606,108.91129379863116,35.083021257494586
607,108.91129379863116,34.93480509147331
608,108.91129379863116,34.8786010400797
609,108.91129379863116,34.772469523017456
610,108.91129379863116,34.752970517426824
611,108.91129379863116,34.73822866659369
612,108.91129379863116,34.709126937168236
613,108.91129379863116,34.667769861343444
614,108.91129379863116,34.63111165749459
615,108.91129379863116,34.625385411233054
616,108.91129379863116,34.625385411233054
617,108.91129379863116,34.43473894218881
618,108.91129379863116,34.359545858000395
619,108.91129379863116,34.33356951927461
620,108.91129379863116,34.212340163830135
621,108.91129379863116,34.18854557443832
622,108.91129379863116,34.185213063695855
623,108.91129379863116,34.17325646077358
624,108.91129379863116,34.10129066900825
625,108.91129379863116,34.04121430082599
626,108.91129379863116,33.909610234989565
627,108.91129379863116,33.85580133067471
628,108.91129379863116,33.84366222408981
629,108.91129379863116,33.83454552035777
630,108.91129379863116,33.724573924238015
631,108.91129379863116,33.72378561386348
632,108.91129379863116,33.59711363108918
633,108.91129379863116,33.595736478623465
634,108.91129379863116,33.59342533632529
635,108.91129379863116,33.557803951796636
636,108.91129379863116,33.35507617165975
637,108.91129379863116,33.29826045043594
638,108.91129379863116,33.14072141955761
639,108.91129379863116,33.095903886053804
640,108.91129379863116,33.05413734317067
641,108.91129379863116,33.05212239337821
642,108.91129379863116,33.00474956419595
643,108.91129379863116,32.84879848496748
644,108.91129379863116,32.68869981068325
645,108.91129379863116,32.6775457990571
646,108.91129379863116,32.642622509344555
647,108.91129379863116,32.58836416356856
648,108.91129379863116,32.53231755654184
649,108.91129379863116,32.46485180811807
650,108.91129379863116,32.44679046410903
651,108.91129379863116,32.30297307167752
652,108.91129379863116,32.23726031776098
653,108.91129379863116,32.23128646813241
654,108.91129379863116,32.22704226234066
655,108.91129379863116,32.22400553221068
656,108.91129379863116,32.156280642535236
657,108.91129379863116,32.1479994213682
658,108.91129379863116,32.14602223907591
659,108.91129379863116,32.07114620639118
660,108.91129379863116,32.035944240946534
661,108.91129379863116,32.020516527283725
662,108.91129379863116,32.01268577879439
663,108.91129379863116,32.00028957440962
664,108.91129379863116,31.993804461847663
665,108.91129379863116,31.868505150939495
666,108.91129379863116,31.820779194255145
667,108.91129379863116,31.80147178341837
668,108.91129379863116,31.797648230061917
669,108.91129379863116,31.797426992197295
670,108.91129379863116,31.777147208157498
671,108.91129379863116,31.76164100541579
672,108.91129379863116,31.75798908933009
673,108.91129379863116,31.75666702140386
674,108.91129379863116,31.697637860430756
675,108.91129379863116,31.600289879143435
676,108.91129379863116,31.528668754628235
677,108.91129379863116,31.520255711078278
678,108.91129379863116,31.421483621321876
679,108.91129379863116,31.39132399365665
680,108.91129379863116,31.38433499758724
681,108.91129379863116,31.373553271454607
682,108.91129379863116,31.371869108139528
683,108.91129379863116,31.263984108264385
684,108.91129379863116,31.230688603925422
685,108.91129379863116,31.227441947670712
686,108.91129379863116,31.19891124916777
687,108.91129379863116,31.198848960011144
688,108.91129379863116,31.18098923651825
689,108.91129379863116,31.150329981770188
690,108.91129379863116,31.07387151552059
691,108.91129379863116,31.05676366345436
692,108.91129379863116,31.045833506080054
693,108.91129379863116,31.043324852383563
694,108.91129379863116,31.03313396215459
695,108.91129379863116,30.97523131366234
696,108.91129379863116,30.96194969368164
697,108.91129379863116,30.9267441195884
698,108.91129379863116,30.894563050993536
699,108.91129379863116,30.728869651475776
700,108.91129379863116,30.721271436875423
701,108.91129379863116,30.617421924446226
702,108.91129379863116,30.614251687279783
703,108.91129379863116,30.61347506981132
704,108.91129379863116,30.60373762858154
705,108.91129379863116,30.574581900859584
706,108.91129379863116,30.569687318917612
707,108.91129379863116,30.569331313763236
708,108.91129379863116,30.560821150343095
709,108.91129379863116,30.485442139396575
710,108.91129379863116,30.390868148992503
711,108.91129379863116,30.332623298327064
712,108.91129379863116,30.329663344928083
713,108.91129379863116,30.32223108781492
714,108.91129379863116,30.318335969048935
715,108.91129379863116,30.306425344975462
716,108.91129379863116,30.303561867854505
717,108.91129379863116,30.290455294408815
718,108.91129379863116,30.28009903649592
719,108.91129379863116,30.274604471069573
720,108.91129379863116,30.265622428842867
721,108.91129379863116,30.26290135156045
722,108.91129379863116,30.25087623624743
723,108.91129379863116,30.2372227825682
724,108.91129379863116,30.236591572999355
725,108.91129379863116,30.20215979305116
726,108.91129379863116,30.200109375240437
727,108.91129379863116,30.17814085459837
728,108.91129379863116,30.175972203356547
729,108.91129379863116,30.16800217667312
730,108.91129379863116,30.161086758012175
731,108.91129379863116,30.148398517770783
732,108.91129379863116,30.14661326369627
733,108.91129379863116,30.137996972893454
734,108.91129379863116,30.13617320735064
735,108.91129379863116,30.12168145358667
736,108.91129379863116,30.112403783655132
737,108.91129379863116,30.09315324160599
738,108.91129379863116,30.07840322331674
739,108.91129379863116,30.07542893194107
740,108.91129379863116,30.067814164357998
741,108.91129379863116,30.0469990684709
742,108.91129379863116,30.042542113060097
743,108.91129379863116,30.040984942620195
744,108.91129379863116,30.036996026632107
745,108.91129379863116,30.031105350289874
746,108.91129379863116,30.02371826721565
747,108.91129379863116,29.93304860069778
748,108.91129379863116,29.91602262984435
749,108.91129379863116,29.91384261053028
750,108.91129379863116,29.895649721957408
751,108.91129379863116,29.89403774253534
752,108.91129379863116,29.85453126251458
753,108.91129379863116,29.842332297245992
754,108.91129379863116,29.836862243893602
755,108.91129379863116,29.83667995230332
756,108.91129379863116,29.82458101429623
757,108.91129379863116,29.823062905436746
758,108.91129379863116,29.814103022625098
759,108.91129379863116,29.810317198345267
760,108.91129379863116,29.791354151235517
761,108.91129379863116,29.781331655880457
762,108.91129379863116,29.760816508358744
763,108.91129379863116,29.75952953940932
764,108.91129379863116,29.75779347397554
765,108.91129379863116,29.735141425371705
766,108.91129379863116,29.726896874858454
767,108.91129379863116,29.722422498403525
768,108.91129379863116,29.711345610199885
769,108.91129379863116,29.688885909301824
770,108.91129379863116,29.685576005448166
771,108.91129379863116,29.68489114800238
