世代,0,1,2,3,4,5,6,7,8,9
146,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6557.665352419268,8816.588690074934,6200.325735390001,5660.447765651619,6243.856818965563
147,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6557.665352419268,8816.588690074934,6200.325735390001,5660.447765651619,6243.856818965563
148,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6557.665352419268,8816.588690074934,6200.325735390001,4959.714798366755,6243.856818965563
149,5423.76130464479,5466.322470952758,4609.491481217562,3812.1638389454547,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,6243.856818965563
150,5423.76130464479,5466.322470952758,4609.491481217562,3812.1638389454547,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,6243.856818965563
151,5423.76130464479,5466.322470952758,4609.491481217562,3812.1638389454547,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,5614.474460672464
152,5423.76130464479,5466.322470952758,4131.981349166972,3812.1638389454547,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,5614.474460672464
153,5423.76130464479,5466.322470952758,4131.981349166972,3812.1638389454547,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,5614.474460672464
154,5423.76130464479,5466.322470952758,4131.981349166972,3812.1638389454547,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,3592.824464164253
155,5423.76130464479,5466.322470952758,4131.981349166972,3812.1638389454547,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,3592.824464164253
156,5423.76130464479,5466.322470952758,4131.981349166972,3812.1638389454547,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,3592.824464164253
157,5423.76130464479,5466.322470952758,4131.981349166972,3812.1638389454547,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,3592.824464164253
158,5423.76130464479,5466.322470952758,4029.3566021036477,3562.9585994948734,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,3592.824464164253
159,5423.76130464479,5466.322470952758,3941.190681846666,3562.9585994948734,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,3592.824464164253
160,5423.76130464479,5466.322470952758,3941.190681846666,3562.9585994948734,4389.769433121346,6036.75958099245,8816.588690074934,6200.325735390001,4959.714798366755,3592.824464164253
161,5423.76130464479,5466.322470952758,3689.299351175662,3562.9585994948734,4389.769433121346,6036.75958099245,8816.588690074934,5554.546113790134,4959.714798366755,3592.824464164253
162,5423.76130464479,5466.322470952758,3501.666204281662,3562.9585994948734,4389.769433121346,5765.365727388544,8816.588690074934,5554.546113790134,4959.714798366755,3592.824464164253
163,5423.76130464479,5466.322470952758,3501.666204281662,3562.9585994948734,2596.992454923273,5765.365727388544,8816.588690074934,5554.546113790134,4959.714798366755,3592.824464164253
164,5233.4146263151815,5466.322470952758,3501.666204281662,3490.381260923135,2596.992454923273,5765.365727388544,8720.510763273296,5554.546113790134,4959.714798366755,3592.824464164253
165,5233.4146263151815,5466.322470952758,3501.666204281662,3490.381260923135,2596.992454923273,5765.365727388544,8720.510763273296,5554.546113790134,4959.714798366755,3592.824464164253
166,5233.4146263151815,5466.322470952758,3501.666204281662,3490.381260923135,2596.992454923273,5765.365727388544,8720.510763273296,5554.546113790134,4734.882899560042,3592.824464164253
